,to,wheat,the,u,s,said,it,will,its,of,in,",",for,at,(,),was,is,that,from,and,on,000,tonnes,price,with,prices,but,would,not,"""",a,",""",last,this,as,be,by,he,-,grain,mln,corn,',were,1,5,0,2,4,3,1986,/,87,production,has,year,an,are,have,which,dlrs,pct,oil,crude,opec
/scratch/reuters-topics/grain/article296.txt,5,0,8,3,4,3,0,0,0,6,1,2,6,1,1,1,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,1,0,0,2,7,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0
/scratch/reuters-topics/grain/article571.txt,29,0,41,2,4,6,4,0,1,15,7,46,4,2,0,0,2,4,12,0,18,6,0,0,2,1,2,0,2,3,1,7,1,3,1,3,6,6,0,9,1,3,3,3,0,1,0,0,0,1,1,1,0,0,0,4,2,2,5,3,0,5,3,0,0,0
/scratch/reuters-topics/grain/article494.txt,13,4,21,3,4,4,0,0,0,10,4,5,3,0,0,0,1,4,2,1,7,0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
/scratch/reuters-topics/crude/article176.txt,1,0,3,0,1,2,1,0,1,3,0,5,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
/scratch/reuters-topics/crude/article286.txt,6,0,14,0,5,5,0,1,1,11,4,7,4,1,1,1,1,0,2,0,6,2,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
/scratch/reuters-topics/crude/article546.txt,11,0,19,3,4,8,1,1,0,4,6,12,9,1,0,0,0,2,1,0,5,1,1,0,0,0,2,1,2,0,0,3,0,2,1,7,7,3,0,0,0,10,0,1,2,0,1,0,1,3,0,0,1,0,0,0,1,0,8,0,0,0,0,3,7,0
/scratch/reuters-topics/crude/article342.txt,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0
/scratch/reuters-topics/crude/article294.txt,2,0,1,0,0,3,1,0,1,8,1,4,0,1,0,0,0,0,0,1,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0,0,0,1,0,0,5,1,0,0,0,0,0,2,1,1,0,0,0,3,2,5,0,0
/scratch/reuters-topics/crude/article040.txt,14,0,38,1,3,8,2,2,0,12,6,19,1,4,0,0,3,10,10,3,9,5,1,0,0,2,1,3,3,2,3,9,1,0,5,2,4,6,2,3,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,1,4,2,0,6,5,0
/scratch/reuters-topics/crude/article061.txt,2,0,17,1,2,1,1,0,2,10,3,9,2,0,1,1,1,0,0,0,2,3,0,0,0,0,0,0,2,0,0,7,0,0,0,1,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,3,0,4,1,0
/scratch/reuters-topics/crude/article285.txt,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0
/scratch/reuters-topics/crude/article171.txt,3,0,2,0,0,2,1,0,0,2,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,1,4,0,0,0,0,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,2,0
/scratch/reuters-topics/crude/article442.txt,12,0,25,0,5,8,5,3,3,6,6,15,6,3,0,0,0,4,1,3,5,5,1,0,0,5,0,4,1,2,4,5,3,2,1,2,2,6,1,4,0,2,0,6,0,0,0,0,1,0,0,1,0,0,0,4,1,6,4,1,1,0,3,4,2,0
/scratch/reuters-topics/crude/article384.txt,11,0,25,1,2,8,1,6,1,5,4,14,0,4,0,0,0,2,0,0,11,1,3,0,0,4,1,0,2,0,1,7,1,0,1,1,3,4,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,1,0
/scratch/reuters-topics/crude/article050.txt,5,0,6,0,2,2,3,1,1,3,5,4,3,0,1,0,0,3,3,1,8,3,0,0,2,0,5,0,4,4,3,9,0,2,0,0,0,1,2,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,2,0,5,0,2
/scratch/reuters-topics/crude/article534.txt,11,0,11,2,4,9,8,0,4,7,7,9,6,5,1,1,1,2,2,3,12,2,0,0,2,5,2,3,0,1,1,8,1,0,1,0,0,2,0,4,0,8,0,2,5,3,1,0,0,1,1,2,0,0,2,0,6,2,1,0,0,5,3,10,1,0
/scratch/reuters-topics/crude/article166.txt,1,0,6,1,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0
/scratch/reuters-topics/crude/article461.txt,14,0,27,2,3,3,1,4,2,9,21,20,4,0,0,0,0,7,2,4,10,2,0,1,2,2,1,0,1,0,0,10,0,0,3,1,1,2,0,2,0,7,0,4,2,3,4,0,3,3,2,5,11,3,2,0,10,1,1,0,0,1,0,10,0,0
/scratch/reuters-topics/crude/article402.txt,1,0,4,0,0,4,3,0,0,6,2,5,0,3,0,0,1,0,1,0,2,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,2,3,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,1,2,0,0
/scratch/reuters-topics/crude/article356.txt,4,0,6,0,5,5,2,0,2,7,4,9,1,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,5,0,0,0,5,0,0,2,0,1,1,0,0,3,0,2,0,1,1,0,0,0,0,6,7,0,0
/scratch/reuters-topics/crude/article179.txt,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
/scratch/reuters-topics/crude/article359.txt,3,0,11,0,0,3,0,0,1,2,2,5,0,0,0,0,2,1,0,1,1,2,0,0,0,0,0,1,1,0,0,4,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
/scratch/reuters-topics/crude/article427.txt,11,0,8,0,0,4,2,2,6,8,3,9,2,0,1,1,4,2,2,0,3,0,3,0,0,2,0,0,4,0,0,3,0,1,1,0,0,1,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,6,1
/scratch/reuters-topics/crude/article241.txt,2,0,5,1,2,3,3,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
/scratch/reuters-topics/crude/article368.txt,3,0,10,2,3,6,1,1,1,0,5,13,2,1,2,2,3,0,0,8,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,0,1,0,2,0,14,0,1,1,5,2,0,4,0,5,0,0,1,1,0,7,0,0,0,0,0,8,3,3,0
/scratch/reuters-topics/crude/article011.txt,9,0,15,6,7,9,1,0,2,11,5,10,10,2,0,0,0,2,2,1,4,5,0,0,2,0,2,0,3,0,3,4,3,0,1,8,3,4,3,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,5,12,1,2
/scratch/reuters-topics/crude/article325.txt,6,0,16,0,3,8,2,1,2,7,4,14,4,2,1,1,1,1,1,1,6,4,1,0,7,4,3,1,0,1,1,5,1,0,0,0,0,1,0,2,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,5,0,0,2,6,5,1
/scratch/reuters-topics/crude/article556.txt,4,0,22,0,1,8,1,1,3,7,6,18,2,2,2,2,5,1,2,0,7,1,2,0,0,0,0,3,1,1,0,5,0,2,1,1,2,1,0,7,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2,2,0,2,1,1,0,0,1,2,0,0
/scratch/reuters-topics/crude/article312.txt,5,0,6,0,1,1,4,1,1,1,3,3,0,0,0,0,2,0,4,2,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0
/scratch/reuters-topics/crude/article498.txt,5,0,7,3,3,5,1,0,1,2,0,3,1,1,1,1,0,4,4,0,1,4,0,0,0,0,0,2,0,1,2,4,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,5,1,0
/scratch/reuters-topics/crude/article078.txt,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0
/scratch/reuters-topics/crude/article250.txt,11,0,33,2,14,10,1,7,1,19,11,29,9,6,1,1,1,15,3,7,16,3,0,0,1,3,7,3,1,2,8,16,8,7,4,0,2,5,2,8,0,0,0,14,1,5,0,0,4,3,3,6,6,0,1,0,8,1,2,4,1,7,13,18,2,1
/scratch/reuters-topics/crude/article170.txt,1,0,8,1,3,2,4,0,0,1,4,2,0,0,0,0,1,0,0,1,1,3,0,0,0,2,0,0,1,0,3,4,1,0,0,1,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0
/scratch/reuters-topics/crude/article130.txt,1,0,3,3,4,1,0,1,0,1,1,1,2,1,0,0,1,0,0,0,3,3,0,0,0,0,0,0,1,0,1,3,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
/scratch/reuters-topics/crude/article181.txt,0,0,1,0,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
/scratch/reuters-topics/crude/article051.txt,4,0,8,1,1,4,0,0,0,5,6,1,1,0,2,2,2,1,0,0,0,0,0,0,0,0,3,0,0,1,1,4,1,0,0,0,0,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,6,0,0
/scratch/reuters-topics/crude/article492.txt,11,0,21,4,5,2,0,0,1,9,10,11,5,2,0,0,3,0,4,7,2,1,0,0,2,1,2,1,5,0,2,10,0,1,2,0,2,1,2,1,0,12,0,4,3,0,0,0,0,0,2,6,0,1,0,0,2,1,0,0,0,2,0,4,0,0
/scratch/reuters-topics/crude/article278.txt,2,0,4,0,0,4,4,3,3,1,1,2,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0
/scratch/reuters-topics/crude/article378.txt,21,0,21,3,3,15,0,8,5,10,14,23,10,3,3,2,2,5,5,6,14,2,0,0,1,3,1,4,1,2,15,5,8,0,3,5,5,4,6,4,0,5,0,4,2,2,2,0,0,0,1,5,0,0,1,1,3,1,3,0,3,9,0,7,0,0
/scratch/reuters-topics/crude/article290.txt,4,0,8,0,1,5,2,1,0,1,7,3,0,0,0,0,1,1,1,1,7,1,0,0,0,1,0,1,4,1,2,3,2,0,0,0,3,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0
/scratch/reuters-topics/crude/article453.txt,9,0,16,5,7,4,1,0,0,4,3,6,3,0,0,0,0,1,4,0,8,6,0,0,0,0,2,2,2,0,2,6,0,3,1,3,0,2,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,2,12,0,1
/scratch/reuters-topics/crude/article337.txt,2,0,3,0,0,2,1,0,2,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,3,0
/scratch/reuters-topics/crude/article445.txt,6,0,14,0,0,1,0,2,2,3,5,14,2,3,0,0,0,0,1,0,6,4,0,0,0,3,0,0,4,0,0,11,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3,2,2,0,0
/scratch/reuters-topics/crude/article533.txt,16,0,25,0,5,7,4,1,3,9,5,7,3,1,2,2,3,1,2,0,2,2,0,0,0,2,1,1,0,1,1,5,1,0,0,3,0,3,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0
/scratch/reuters-topics/crude/article252.txt,2,0,9,0,3,4,0,0,0,6,4,6,1,1,0,0,4,1,2,0,3,1,3,0,0,1,0,0,1,1,0,4,0,2,0,0,0,0,0,2,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,2,0
/scratch/reuters-topics/crude/article134.txt,3,0,5,0,3,2,0,0,0,3,0,5,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,1,0
/scratch/reuters-topics/crude/article472.txt,13,0,23,1,2,7,2,1,0,4,5,7,3,3,1,1,2,3,1,0,9,4,0,0,0,2,1,0,6,2,7,5,3,1,1,0,4,4,6,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,4,1,2,4,0,1,2,0,1,8,0,0
/scratch/reuters-topics/crude/article120.txt,2,0,6,0,2,2,0,0,0,6,1,5,1,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4,1,6,0,0
/scratch/reuters-topics/crude/article557.txt,5,0,20,0,1,6,0,0,0,11,11,17,1,4,3,3,1,2,0,0,2,2,4,0,0,2,1,2,1,0,1,2,1,0,0,1,2,2,3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,0,0,6,2,0
/scratch/reuters-topics/crude/article261.txt,2,0,4,0,0,2,1,0,0,2,2,7,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
/scratch/reuters-topics/crude/article004.txt,4,0,13,1,4,9,7,1,7,14,12,9,3,1,0,0,0,2,0,2,7,4,0,0,0,0,1,0,1,1,1,1,1,3,1,2,1,1,0,4,0,9,0,3,1,1,1,0,2,0,0,2,0,0,3,0,3,1,0,0,0,9,1,8,0,0
/scratch/reuters-topics/crude/article328.txt,1,0,5,0,2,1,0,0,0,2,4,7,0,0,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,0,0
/scratch/reuters-topics/crude/article217.txt,13,0,18,4,5,1,0,0,0,4,16,20,6,2,0,0,4,0,0,6,10,1,0,0,0,7,1,2,0,0,0,17,0,4,0,4,0,3,0,0,0,0,0,1,9,3,0,1,1,1,0,0,0,0,0,0,0,1,3,0,1,16,5,6,4,0
/scratch/reuters-topics/crude/article233.txt,4,0,0,0,0,3,2,0,4,8,2,8,0,1,0,0,0,1,2,0,3,0,2,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,2,0,0
/scratch/reuters-topics/crude/article547.txt,5,0,6,0,0,2,1,2,1,4,2,8,0,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0
/scratch/reuters-topics/crude/article258.txt,5,0,3,0,0,3,4,1,4,2,4,6,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
/scratch/reuters-topics/crude/article144.txt,5,0,13,4,5,3,1,0,2,4,5,5,3,1,0,0,1,0,2,2,2,6,0,0,0,0,0,1,0,1,5,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,0
/scratch/reuters-topics/crude/article315.txt,3,0,2,0,0,2,1,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0
/scratch/reuters-topics/crude/article389.txt,2,0,4,0,1,1,2,1,1,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,3,0
/scratch/reuters-topics/crude/article419.txt,8,0,28,0,6,5,2,0,2,14,15,13,1,2,0,0,3,2,3,2,7,5,2,0,0,3,0,0,2,0,0,14,0,1,1,4,1,3,0,2,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,5,0,0
/scratch/reuters-topics/crude/article056.txt,3,0,15,1,3,6,0,0,2,9,5,15,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,4,1,1,0,1,1,1,2,0,0,3,0,2,1,1,0,0,0,0,3,3,0,0,3,2,1,0,0,0,1,4,2,4,0,4
/scratch/reuters-topics/crude/article257.txt,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
/scratch/reuters-topics/crude/article393.txt,1,0,4,0,2,1,2,1,1,1,0,3,2,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0
/scratch/reuters-topics/crude/article398.txt,6,0,6,1,4,3,5,1,3,2,4,9,4,0,0,0,1,0,2,0,2,1,0,0,6,2,3,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,5,0,3,5,0
/scratch/reuters-topics/crude/article394.txt,1,0,4,0,1,1,2,1,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0
/scratch/reuters-topics/crude/article483.txt,2,0,3,0,4,0,0,0,0,3,3,4,0,0,1,1,0,0,0,2,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,4,0,4,0,0,2,1,1,0,0,0,5,0,0,0,0,0,0,0,1,4,0,0
/scratch/reuters-topics/crude/article029.txt,10,0,1,0,0,2,0,0,1,3,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0
/scratch/reuters-topics/crude/article200.txt,11,0,49,2,2,11,8,2,4,23,22,14,6,2,1,1,3,5,9,1,10,3,0,0,0,5,0,2,7,7,15,11,1,1,1,1,4,3,7,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,3,0,4,3,1,1,0,1,2,0,0
/scratch/reuters-topics/crude/article293.txt,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0
/scratch/reuters-topics/crude/article231.txt,8,0,13,1,3,11,0,1,0,2,3,9,9,0,0,0,0,3,0,1,6,0,1,0,0,0,0,2,1,0,0,4,0,1,0,4,2,2,0,0,0,11,0,2,0,2,3,0,1,0,4,0,0,0,0,0,0,0,3,1,0,0,2,2,4,0
/scratch/reuters-topics/crude/article082.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0
/scratch/reuters-topics/crude/article049.txt,5,0,6,0,2,2,3,2,1,3,4,4,3,0,1,0,0,3,3,1,8,3,0,0,2,0,5,0,4,5,5,9,0,2,0,0,0,1,2,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,1,2,0,5,0,2
/scratch/reuters-topics/crude/article093.txt,2,0,3,0,1,1,2,1,1,2,0,4,2,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0
/scratch/reuters-topics/crude/article536.txt,10,0,28,7,9,7,1,0,0,9,12,14,1,0,0,0,3,0,4,0,6,2,0,0,0,2,0,1,2,2,2,4,0,1,0,1,1,3,0,8,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,3,1,1,0,1,1,0,0,2,0,0
/scratch/reuters-topics/crude/article381.txt,4,0,3,1,1,3,2,2,4,4,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
/scratch/reuters-topics/crude/article180.txt,4,0,12,4,6,5,0,0,1,4,6,7,1,3,1,1,3,0,1,1,5,6,0,0,0,0,0,2,1,2,0,6,0,0,0,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0
/scratch/reuters-topics/crude/article456.txt,8,0,19,3,5,6,1,0,2,5,2,6,7,1,0,0,0,2,5,1,6,4,2,0,0,2,0,2,3,1,0,5,0,0,0,0,3,2,12,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,11,0,0
/scratch/reuters-topics/crude/article031.txt,9,0,10,0,3,8,1,3,2,9,4,13,1,2,1,0,3,4,2,1,6,3,0,0,3,0,4,2,3,2,5,8,3,2,1,5,5,1,5,1,0,1,0,4,1,0,0,0,0,0,0,1,0,0,3,0,2,2,0,1,0,4,0,5,1,6
/scratch/reuters-topics/crude/article140.txt,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
/scratch/reuters-topics/crude/article576.txt,1,0,7,5,6,3,2,0,1,4,2,5,1,0,0,0,0,3,5,0,3,1,0,0,0,0,0,0,0,1,3,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0
/scratch/reuters-topics/crude/article392.txt,2,0,9,1,2,1,0,0,0,4,4,6,2,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0
/scratch/reuters-topics/crude/article522.txt,1,0,14,0,1,3,1,0,0,8,2,7,1,0,0,0,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0
/scratch/reuters-topics/crude/article486.txt,10,0,21,1,1,4,0,7,1,5,8,21,4,2,0,0,0,2,3,0,5,2,0,0,0,1,3,0,0,2,4,8,2,0,2,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,3,0,0
/scratch/reuters-topics/crude/article421.txt,21,0,18,0,3,7,4,2,1,7,2,15,3,1,2,2,1,2,1,2,1,3,5,0,0,0,0,0,3,0,0,2,0,0,0,0,2,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,2,0,3,4,0
/scratch/reuters-topics/crude/article047.txt,2,0,5,0,0,2,0,0,0,2,0,4,1,1,1,1,0,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,1,1
/scratch/reuters-topics/crude/article336.txt,6,0,11,0,0,7,6,0,3,7,2,5,2,1,0,0,1,0,0,2,5,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,3,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,4,3,3,0,0
/scratch/reuters-topics/crude/article362.txt,10,0,34,0,12,4,3,0,1,20,15,19,0,2,0,0,4,3,1,2,9,4,3,0,1,3,0,2,0,1,2,11,0,1,0,0,0,5,0,4,0,0,0,12,2,1,0,0,0,0,0,0,0,0,1,2,1,1,5,0,2,1,0,5,0,0
/scratch/reuters-topics/crude/article444.txt,3,0,8,1,2,5,1,2,2,5,2,4,1,2,1,1,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
/scratch/reuters-topics/crude/article309.txt,14,0,27,0,5,7,1,1,2,8,9,14,2,1,2,2,4,3,2,1,6,2,0,0,0,2,9,1,0,0,5,4,1,1,0,1,1,5,2,5,0,3,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,2,4,1,9,0,7
/scratch/reuters-topics/crude/article559.txt,9,0,10,0,1,4,0,0,0,4,9,2,2,0,0,0,4,0,1,0,3,2,0,0,0,1,3,0,0,2,4,4,2,0,1,2,1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,1,1,0,7,0,1
